name,artist,genre
"Please, Please, Please",James Brown & The Famous Flames,soul-blues
Think (About It),Lyn Collins,soul-blues
Black Mare Trot,Lightnin' Hopkins,soul-blues
Cryin' Won't Help You Now,B.B. King,soul-blues
In Love With You,Erykah Badu,soul-blues
Sun It Rises,Fleet Foxes,soul-blues
Papa Was A Rollin' Stone,The Temptations,soul-blues
Willie The Wimp,Stevie Ray Vaughan,soul-blues
You Sexy Thing,Hot Chocolate,soul-blues
When a Man Loves a Woman,Percy Sledge,soul-blues
Standing Around Crying,Muddy Waters,soul-blues
I Wish I Knew How It Would Feel to Be Free,Nina Simone,soul-blues
The Red Rooster,Howlin' Wolf,soul-blues
Pretty Wings,Maxwell,soul-blues
Louise,John Lee Hooker,soul-blues
Warwick Avenue,Duffy,soul-blues
Little Girl,John Mayall & The Bluesbreakers,soul-blues
Drama,Erykah Badu,soul-blues
My Guy,Mary Wells,soul-blues
Driving Towards The Daylight,Joe Bonamassa,soul-blues
She Caught the Katy and Left Me a Mule to Ride,Taj Mahal,soul-blues
War,Edwin Starr,soul-blues
Wonderful Tonight,Eric Clapton,soul-blues
Little Geneva,Muddy Waters,soul-blues
It's All Right,The Impressions,soul-blues
If You Don't Know Me by Now (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,soul-blues
Turning Tables,Adele,soul-blues
All Night Long (All Night),Lionel Richie,soul-blues
Chill Out (Things Gonna Change) feat. Carlos Santana,John Lee Hooker,soul-blues
Ain't Nothing Like The Real Thing,Marvin Gaye,soul-blues
Going To A Go-Go,Smokey Robinson & The Miracles,soul-blues
I Don't Need No Doctor,John Mayer,soul-blues
Jesus Make Up My Dying Bed,Blind Willie Johnson,soul-blues
Knock on Wood,Eddie Floyd,soul-blues
Never Too Much,Luther Vandross,soul-blues
Sharp Dressed Man,ZZ Top,soul-blues
Strictly Reserved for You (feat. Menahan Street Band),Charles Bradley,soul-blues
"Baby, Please Don't Go",Muddy Waters,soul-blues
Still A Fool,Muddy Waters,soul-blues
She Moves Me,Muddy Waters,soul-blues
Nobody Loves Me But My Mother,B.B. King,soul-blues
Tell Me,Stevie Ray Vaughan,soul-blues
What'd I Say,Ray Charles,soul-blues
Ain't Too Proud To Beg,The Temptations,soul-blues
Evil,Howlin' Wolf,soul-blues
Part-Time Lover,Stevie Wonder,soul-blues
I Put a Spell on You (feat. Joss Stone),Jeff Beck,soul-blues
No Ordinary Love,Sade,soul-blues
Baby Please Don’t Go,Muddy Waters,soul-blues
Woke Up This Morning,B.B. King,soul-blues
The Wolf Is At Your Door,Howlin' Wolf,soul-blues
These Arms of Mine,Otis Redding,soul-blues
Me & Mr Jones,Amy Winehouse,soul-blues
If You Want Me to Stay,Sly & The Family Stone,soul-blues
Will You Still Love Me Tomorrow?,Amy Winehouse,soul-blues
Hummingbird,B.B. King,soul-blues
She's Long Gone,The Black Keys,soul-blues
Tired Of Being Alone,Al Green,soul-blues
I Don't Care,Raheem DeVaughn,soul-blues
My First Wife Left Me,John Lee Hooker,soul-blues
One and Only,Adele,soul-blues
Try A Little Tenderness,Otis Redding,soul-blues
Since I've Been Loving You,Led Zeppelin,soul-blues
It's A Shame,The Spinners,soul-blues
I'm Cryin',Stevie Ray Vaughan,soul-blues
Leaving Trunk,Taj Mahal,soul-blues
Let It Grow,Eric Clapton,soul-blues
I'm a King Bee,Muddy Waters,soul-blues
"Gone Baby, Don't Be Long",Erykah Badu,soul-blues
(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,soul-blues
Why Is It So Hard,Charles Bradley,soul-blues
Tennessee Plates,Joe Bonamassa,soul-blues
Every Morning,Keb' Mo',soul-blues
Hide Away,Stevie Ray Vaughan,soul-blues
Smokestack Lightnin',Howlin' Wolf,soul-blues
Mojo Boogie,Johnny Winter,soul-blues
You Got The Silver,Susan Tedeschi,soul-blues
Six Days On the Road,Taj Mahal,soul-blues
Lay Down Sally,Eric Clapton,soul-blues
Honey,Erykah Badu,soul-blues
It's My Own Fault,Johnny Winter,soul-blues
Need Your Love Tonight,Fleetwood Mac,soul-blues
Be Careful With a Fool,Johnny Winter,soul-blues
Reflections,Diana Ross & The Supremes,soul-blues
Wang Dang Doodle,Koko Taylor,soul-blues
The Sweetest Taboo,Sade,soul-blues
Try Me,James Brown,soul-blues
100 Yard Dash,Raphael Saadiq,soul-blues
The Point Of It All,Anthony Hamilton,soul-blues
Little Red Rooster,The Rolling Stones,soul-blues
Cissy Strut,The Meters,soul-blues
Hard Times,Baby Huey & The Baby Sitters,soul-blues
Grandma's Hands,Bill Withers,soul-blues
Floetic,Floetry,soul-blues
74 Years Young,Buddy Guy,soul-blues
Poor Boy,Howlin' Wolf,soul-blues
Stay Around A Little Longer,Buddy Guy,soul-blues
Bad To The Bone,George Thorogood & The Destroyers,soul-blues
Crosseyed Cat,Muddy Waters,soul-blues
Long Distance Call,Muddy Waters,soul-blues
My Cherie Amour,Stevie Wonder,soul-blues
Find A Way,Dwele,soul-blues
Trouble No More,Muddy Waters,soul-blues
Who Do You Love,Bo Diddley,soul-blues
Your Love Is King,Sade,soul-blues
Fuck You,CeeLo Green,soul-blues
teachme,Musiq Soulchild,soul-blues
A Sunday Kind of Love,Etta James,soul-blues
Fireman Ring The Bell,R.L. Burnside,soul-blues
I Love Music,The O'Jays,soul-blues
Afro Blue,Robert Glasper Experiment,soul-blues
Man in the Mirror,Michael Jackson,soul-blues
Under the Boardwalk,The Drifters,soul-blues
Hoogie Boogie,John Lee Hooker,soul-blues
Valerie,Amy Winehouse,soul-blues
Smooth,D'Angelo,soul-blues
Baby I Love You,B.B. King,soul-blues
Love And Happiness,Al Green,soul-blues
Bring It On Home,Sonny Boy Williamson II,soul-blues
Shake Your Money Maker,Elmore James,soul-blues
If You See My Rooster (Please Run Him Home),Memphis Minnie,soul-blues
The Safety Dance,Men Without Hats,soul-blues
8 Ball,Seasick Steve,soul-blues
Sinnerman,Nina Simone,soul-blues
The Walk,Mayer Hawthorne,soul-blues
Early In The Morning,B.B. King,soul-blues
Best of My Love,The Emotions,soul-blues
I'll Take You There,The Staple Singers,soul-blues
"Shame, Shame, Shame",Jimmy Reed,soul-blues
I Get The Sweetest Feeling,Jackie Wilson,soul-blues
I'm A King Bee,Slim Harpo,soul-blues
Tears Dry On Their Own,Amy Winehouse,soul-blues
Here Comes the Sun,Nina Simone,soul-blues
Chain of Fools,Aretha Franklin,soul-blues
Mr. Big Stuff,Jean Knight,soul-blues
Stubborn Kind Of Fellow,Marvin Gaye,soul-blues
Mean Disposition,Muddy Waters,soul-blues
I Was Made To Love Her,Stevie Wonder,soul-blues
Blueberry Hill,Fats Domino,soul-blues
Riding With The King,Eric Clapton,soul-blues
Bottle Up And Go,John Lee Hooker,soul-blues
Call It Stormy Monday,Albert King,soul-blues
Chasing Pavements,Adele,soul-blues
What's Love Got to Do with It,Tina Turner,soul-blues
Born Under A Bad Sign,Albert King,soul-blues
I Got All You Need,Joe Bonamassa,soul-blues
Don't Answer The Door,B.B. King,soul-blues
Lonely Boy,The Black Keys,soul-blues
Moanin' At Midnight,Howlin' Wolf,soul-blues
No One,Alicia Keys,soul-blues
Do You Love Me,The Contours,soul-blues
Fire We Make,Alicia Keys,soul-blues
Ball And Biscuit,The White Stripes,soul-blues
All of Me,John Legend,soul-blues
Sure Hope You Mean It,Raphael Saadiq,soul-blues
Lay It Down,Al Green,soul-blues
Where Is the Love,Roberta Flack,soul-blues
Texas Flood,Stevie Ray Vaughan,soul-blues
Insane Asylum,Koko Taylor,soul-blues
Morning Star,Philip Sayce Group,soul-blues
Dance With My Father,Luther Vandross,soul-blues
With My Maker I Am One,Eric Bibb,soul-blues
Heatwave,Martha Reeves & The Vandellas,soul-blues
Through the Fire,Chaka Khan,soul-blues
Don't Sweat The Technique,Eric B. & Rakim,soul-blues
Bo Diddley,Bo Diddley,soul-blues
Son Of A Preacher Man,Dusty Springfield,soul-blues
Golden Rule,Charles Bradley,soul-blues
Ten Long Years,Eric Clapton,soul-blues
Rescue Me,Fontella Bass,soul-blues
Unchained Melody,The Righteous Brothers,soul-blues
Lost Without U,Robin Thicke,soul-blues
Don't Know Why She Love Me But She Do,Seasick Steve,soul-blues
Nobody Knows You When You're Down And Out,Eric Clapton,soul-blues
Let's Stay Together,Al Green,soul-blues
My Home Is In The Delta,Muddy Waters,soul-blues
Give It To Me Baby,Rick James,soul-blues
Un-thinkable (I'm Ready),Alicia Keys,soul-blues
You Send Me,Sam Cooke,soul-blues
Moment Of Truth,Gang Starr,soul-blues
Ain't Gone 'N' Give up on Love,Stevie Ray Vaughan,soul-blues
Jimmy Mack,Martha Reeves & The Vandellas,soul-blues
Boogie Wonderland (with The Emotions),"Earth, Wind & Fire",soul-blues
Take Out Some Insurance,Jimmy Reed,soul-blues
Me and Mrs. Jones,Billy Paul,soul-blues
Sometimes,Erykah Badu,soul-blues
John the Revelator,Blind Willie Johnson,soul-blues
Can't Take My Eyes Off Of You,Ms. Lauryn Hill,soul-blues
I'm A Woman,Koko Taylor,soul-blues
Wham,Stevie Ray Vaughan,soul-blues
Drown in My Own Tears,Ray Charles,soul-blues
Oh Red,Howlin' Wolf,soul-blues
Let the Good Times Roll,Ray Charles,soul-blues
Sexual Healing,Marvin Gaye,soul-blues
Overjoyed,Stevie Wonder,soul-blues
Blue Ridge Mountains,Fleet Foxes,soul-blues
Badge,Cream,soul-blues
Ain't No Sunshine featuring Tracy Chapman,Buddy Guy,soul-blues
Sunshine Of Your Love,Cream,soul-blues
So Many Roads,Joe Bonamassa,soul-blues
The Fap Song,Teamheadkick,soul-blues
My Father's Eyes,Eric Clapton,soul-blues
Slip Away,Clarence Carter,soul-blues
Nowhere To Run,Martha Reeves & The Vandellas,soul-blues
Rock Steady,Aretha Franklin,soul-blues
Me and Bobby McGee,Janis Joplin,soul-blues
So In Love,Jill Scott,soul-blues
Got To Be Real,Cheryl Lynn,soul-blues
Killing Me Softly with His Song,Roberta Flack,soul-blues
Too Busy Thinking About My Baby,Marvin Gaye,soul-blues
For Once In My Life,Stevie Wonder,soul-blues
Your Song,Billy Paul,soul-blues
Closer,Goapele,soul-blues
Let's Take a Walk,Raphael Saadiq,soul-blues
Sinister Kid,The Black Keys,soul-blues
Walkin' Thru The Park,Muddy Waters,soul-blues
Standing At The Crossroads,Elmore James,soul-blues
Stop,Mike Bloomfield,soul-blues
Summertime,Ella Fitzgerald,soul-blues
This Woman's Work,Maxwell,soul-blues
Dust My Broom,Elmore James,soul-blues
Pastime Paradise,Stevie Wonder,soul-blues
I Just Called To Say I Love You,Stevie Wonder,soul-blues
All I Could Do Was Cry,Etta James,soul-blues
"Shake, Rattle and Roll",Big Joe Turner,soul-blues
Mannish Boy,Muddy Waters,soul-blues
Bridge Of Sighs,Robin Trower,soul-blues
Don't Start Me Talkin',Sonny Boy Williamson II,soul-blues
Be My Baby,The Ronettes,soul-blues
The Truth,India.Arie,soul-blues
Twenty Five Miles,Edwin Starr,soul-blues
Ain't No Sunshine,Bill Withers,soul-blues
Road Runner,Bo Diddley,soul-blues
Gravity,John Mayer,soul-blues
Novacane,Frank Ocean,soul-blues
Lately,Stevie Wonder,soul-blues
I've Got Dreams to Remember,Otis Redding,soul-blues
Golden,Jill Scott,soul-blues
Nobody Knows You When You're Down and Out,Bessie Smith,soul-blues
Living in America,James Brown,soul-blues
Rude Mood,Stevie Ray Vaughan,soul-blues
I Need A Dollar,Aloe Blacc,soul-blues
Chains And Things,B.B. King,soul-blues
Can’t Get Enough Of Your Love Babe,Barry White,soul-blues
I Can't Turn You Loose,Otis Redding,soul-blues
Now You're Gone,Buddy Guy,soul-blues
Le Freak,CHIC,soul-blues
If I Could Build My Whole World Around You,Marvin Gaye,soul-blues
Hold On,Alabama Shakes,soul-blues
Security,Otis Redding,soul-blues
Smooth Operator,Sade,soul-blues
You Know I Love You,B.B. King,soul-blues
Lost Ones,Ms. Lauryn Hill,soul-blues
Halo,Beyoncé,soul-blues
Night Life,B.B. King,soul-blues
Love Struck Baby,Stevie Ray Vaughan,soul-blues
What Becomes Of The Brokenhearted,Jimmy Ruffin,soul-blues
Nothing Even Matters,Ms. Lauryn Hill,soul-blues
Higher Ground,Stevie Wonder,soul-blues
Oh Girl,The Chi-Lites,soul-blues
Rolling In The Deep,Adele,soul-blues
Diamonds At Your Feet,Muddy Waters,soul-blues
Look at Little Sister,Stevie Ray Vaughan,soul-blues
Superfly,Curtis Mayfield,soul-blues
Dance to the Music,Sly & The Family Stone,soul-blues
Bag Lady,Erykah Badu,soul-blues
All Your Love (I Miss Loving),Otis Rush,soul-blues
The Seed (2.0),The Roots,soul-blues
"Rock and Roll, Hoochie Koo",Johnny Winter,soul-blues
Going Down,Freddie King,soul-blues
It Takes Two,Marvin Gaye,soul-blues
Multiply,Jamie Lidell,soul-blues
Devil Got My Woman,Skip James,soul-blues
L-O-V-E,Joss Stone,soul-blues
Please Accept My Love,B.B. King,soul-blues
Need Your Love so Bad,Fleetwood Mac,soul-blues
Everybody Loves The Sunshine,Roy Ayers Ubiquity,soul-blues
Hound Dog,Big Mama Thornton,soul-blues
La Grange,ZZ Top,soul-blues
Feeling Good,Nina Simone,soul-blues
Dust Bowl,Joe Bonamassa,soul-blues
Loving You Is Killing Me,Aloe Blacc,soul-blues
Hot Lazy Porch Swing,Cinema Guitar Works,soul-blues
The Natchez Burnin',Howlin' Wolf,soul-blues
Where Did You Sleep Last Night?,Lead Belly,soul-blues
Baby Please Don't Go,Muddy Waters,soul-blues
Come Back Baby,Ray Charles,soul-blues
4 Leaf Clover,Erykah Badu,soul-blues
Killing Floor,Howlin' Wolf,soul-blues
Right Next Door (Because Of Me),Robert Cray,soul-blues
You Are the Best Thing,Ray LaMontagne,soul-blues
Cold Shot,Stevie Ray Vaughan,soul-blues
While My Guitar Gently Weeps,The Jeff Healey Band,soul-blues
On The Road Again,Canned Heat,soul-blues
Empire State of Mind (Part II) Broken Down,Alicia Keys,soul-blues
Better Day,Sonny Terry and Brownie McGhee,soul-blues
Try Sleeping with a Broken Heart,Alicia Keys,soul-blues
Jungle Boogie,Kool & The Gang,soul-blues
Rolling Stone,Muddy Waters,soul-blues
Take Another Little Piece Of My Heart,Dusty Springfield,soul-blues
Love On Top,Beyoncé,soul-blues
I Will Always Love You,Whitney Houston,soul-blues
I Feel So Good,Muddy Waters,soul-blues
You Make Me Smile,Aloe Blacc,soul-blues
Precious Lord,B.B. King,soul-blues
Ooo Baby Baby,Smokey Robinson & The Miracles,soul-blues
Comin' from Where I'm From,Anthony Hamilton,soul-blues
Un-Break My Heart,Toni Braxton,soul-blues
A Long Walk,Jill Scott,soul-blues
The Love You Save,The Jackson 5,soul-blues
Sunrise,Norah Jones,soul-blues
Rock Me Baby,B.B. King,soul-blues
Some Unholy War,Amy Winehouse,soul-blues
Rumour Has It,Adele,soul-blues
Shake,Otis Redding,soul-blues
I'm Yours and I'm Hers,Johnny Winter,soul-blues
Change It,Stevie Ray Vaughan,soul-blues
Shining Star,"Earth, Wind & Fire",soul-blues
Ten Cent Pistol,The Black Keys,soul-blues
Tell Me A Tale,Michael Kiwanuka,soul-blues
