name,artist,genre
"Dolly, Op. 56 (version for piano 4 hands): I. Berceuse",Gabriel Fauré,classical-opera
"Lemminkainen Suite, Op. 22: II. The Swan of Tuonela",Jean Sibelius,classical-opera
"9 Fantasia a 4: V. Fantazia in B-Flat Major, Z. 736",Henry Purcell,classical-opera
Ensemble for String Quintet and Thunder Sticks (1956 version): I. Larghetto,Henry Cowell,classical-opera
Recuerdos de la Alhambra,Francisco Tárrega,classical-opera
"Così fan tutte / Act 2: ""Il cor vi dono""",Wolfgang Amadeus Mozart,classical-opera
Sogno,Giuseppe Vessicchio,classical-opera
Carmen Suite No.1: 5. Les toréadors,Georges Bizet,classical-opera
"Le nozze di Figaro, K. 492, Act I: ""Non più andrai""",Wolfgang Amadeus Mozart,classical-opera
Amazing Grace,Traditional,classical-opera
"La Bohème, ACT1: Che gelida manina",Giacomo Puccini,classical-opera
Bizet: Carmen: No. 1 Prélude,Michel Plasson,classical-opera
"Manon Lescaut / Act 1: ""Donna non vidi mai""",Giacomo Puccini,classical-opera
Tiomnaia Noch (Dark is the Night),Evgeny Stetsyuk,classical-opera
La Mia Canzone Al Vento,Cesare Andrea Bixio,classical-opera
"Carmen, Act I: No.8 Choeur : Que se passe-t-il donc là-bas?...Au secours! n'entendez-vous pas? (Zuniga/Cigarières)",Nicolas Cavallier,classical-opera
A Voyage Begins,Dustin O'Halloran,classical-opera
The Firebird Suite *: Finale,Igor Stravinsky,classical-opera
"Don Giovanni, K.527 / Act 1: ""Là ci darem la mano""",Wolfgang Amadeus Mozart,classical-opera
Santa Lucia,Traditional,classical-opera
"La Bohème, ACT4: C'è Mimì! C'è Mimì che mi segue",Giacomo Puccini,classical-opera
4 Lieder: Waldseligkeit,Fanny Mendelssohn,classical-opera
"Cello Concerto In B Minor, Op.104, B.191: 3. Finale (Allegro moderato)",Antonín Dvořák,classical-opera
In a Landscape (1948),John Cage,classical-opera
"Don Pasquale / Act 3: ""Com'è gentil...tornami a dir""",Gaetano Donizetti,classical-opera
First Suite in E-flat: Chaconne,Gustav Holst,classical-opera
"Lute Suite No. 1 in E Minor, BVW 996 (Highlights): I. Passaggio",Johann Sebastian Bach,classical-opera
"Carmen, Act II: No.14 Sortie d'Escamillo",Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
"Piano Trio No. 2 in E-Flat Major, Op. 100, D. 929: II. Andante con moto",Franz Schubert,classical-opera
"Russian Overture, Op. 72",Sergei Prokofiev,classical-opera
A Dark Knight,Hans Zimmer,classical-opera
The Light She Brings,Joep Beving,classical-opera
Mamma,Cesare Andrea Bixio,classical-opera
Romance in F Major,Richard Strauss,classical-opera
"Donizetti: Anna Bolena, Act 2: ""Al dolce guidami castel natio"" (Anna Bolena)",Gaetano Donizetti,classical-opera
Oboe Concerto: Oboe Concerto: III. Allegro,James MacMillan,classical-opera
Locus iste,Anton Bruckner,classical-opera
Short Ride in a Fast Machine,John Adams,classical-opera
Family Portrait,Rachel's,classical-opera
"Viola Sonata, Op. 25, No. 1: IV. Rasendes Zeitmass. Wild. Tonschonheit ist Nebensache",Paul Hindemith,classical-opera
Leave My Head Alone Brain Seven,Henrik Schwarz,classical-opera
"Adagio for Strings, Op. 11",Samuel Barber,classical-opera
Steep Hills of Vicodin Tears,A Winged Victory for the Sullen,classical-opera
Illumina faciem tuam,Carlo Gesualdo,classical-opera
"Le Quattro Stagioni: Violin Concerto No. 2 in G Minor, Op. 8, RV 315, ""L'estate"": I. Allegro non molto. Allegro",Antonio Vivaldi,classical-opera
"Verdi: Aida, Act 3: ""O patra mia"" (Aida)",Giuseppe Verdi,classical-opera
"""Là ci darem la mano""",Wolfgang Amadeus Mozart,classical-opera
"La Bohème, ACT1: Sì. Mi chiamano Mimi",Giacomo Puccini,classical-opera
La traviata: Act I: Si ridesta in ciel l'aurora,Giuseppe Verdi,classical-opera
3 Gymnopedies (arr. A. Miolin): Gymnopedie No. 1,Anders Miolin,classical-opera
"Piano Sonata, Op. 26: IV. Fuga: Allegro con spirito",Samuel Barber,classical-opera
I Dreamed a Dream,Susan Boyle,classical-opera
"La Bohème, ACT1: Si può?- Chi é là?",Giacomo Puccini,classical-opera
"Beethoven : Piano Concerto No.5 in E flat Major Op.73, 'Emperor' : II Adagio un poco mosso",Ludwig van Beethoven,classical-opera
"Tosca / Act 3: ""E lucevan le stelle""",Giacomo Puccini,classical-opera
Threads Across the River,Richard Skelton,classical-opera
Madama Butterfly / Act 2: Un bel dì vedremo,Giacomo Puccini,classical-opera
"Nocturnes, L. 91: No. 2, Fêtes",Claude Debussy,classical-opera
Happiness,Jónsi,classical-opera
Resphigi: Pini di Roma (The Pines of Rome): IV. I pini di Via Appia,Ottorino Respighi,classical-opera
"Il Trovatore / Act 3: ""Ah sì ben mio""",Giuseppe Verdi,classical-opera
Firing Squad,Rachel Portman,classical-opera
Solomon,Hans Zimmer,classical-opera
The Mission: Gabriel's Oboe,Ennio Morricone,classical-opera
"Tristan und Isolde, WWV 90 / Act 3: ""Mild und leise wie er lächelt""",Richard Wagner,classical-opera
"Boléro, M.81",Maurice Ravel,classical-opera
"Canon in D, P.37",Johann Pachelbel,classical-opera
The Chairman Dances (Foxtrot for Orchestra),John Adams,classical-opera
"Baby, can I hold you tonight",Tracy Chapman,classical-opera
The Thieving Magpie,Christopher Drake,classical-opera
"La Bohème / Act 3: ""Mimì!",Giacomo Puccini,classical-opera
Wanderlust,Joep Beving,classical-opera
"Verdi: Otello, Act 4: ""Ave Maria"" (Desdemona)",Giuseppe Verdi,classical-opera
Become Ocean,John Luther Adams,classical-opera
Country Band March,Charles Ives,classical-opera
Cello Sonata: I. Dialogo,György Ligeti,classical-opera
"Danse macabre in G Minor, Op. 40",Camille Saint-Saëns,classical-opera
"Symphony No. 1 in C Minor, WAB 101",Anton Bruckner,classical-opera
"Carmen, Act I, No.3 Choeur des Gamins: Rècit: Une jeune fille charmante (Moralès/Don José)Et la garde descendante rentre chez elle et s'en va (Enfants)",Ludovic Tézier/Roberto Alagna/Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
"La Bohème / Act 4: ""Gavotta""",Giacomo Puccini,classical-opera
"Sinfonia Domestica, Op. 53, TrV 209: 5. Finale. Sehr lebhaft",Richard Strauss,classical-opera
I Pagliacci: Recitar!...Vesti la giubba,Ruggero Leoncavallo,classical-opera
"Carmen, Act II, No.18 Finale: Plus tard! / La guerre, c'est la guerre! (Zuniga/Le Dancaïro/Le Remendado/Bohémiens/Carmen/Don José/Frasquita/Mercédès/Bohémiens et Bohémiennes)",Nicolas Cavallier,classical-opera
Panis Angelicus,César Franck,classical-opera
Orchestra,DSO-Berlin/Brad Lubman,classical-opera
La Traviata / Act 1: Libiamo ne'lieti calici,Giuseppe Verdi,classical-opera
"Verdi: Aida, Act 4: ""Presago il core della tua condanna"" (Radamès, Aida)",Giuseppe Verdi,classical-opera
"Carmen, Act III: Entr'acte",Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
Where Is My Mind,Maxence Cyrin,classical-opera
"La Bohème / Act 3: ""Dunque: è proprio finita!...Addio, dolce svegliare""",Giacomo Puccini,classical-opera
Sonata for Solo Viola: II. Loop,György Ligeti,classical-opera
"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 13 Dances of the Swans",Pyotr Ilyich Tchaikovsky,classical-opera
"La Bohème, ACT3: E Musetta che ride- Donde liesta uscì al tuo grido d'amore",Giacomo Puccini,classical-opera
"Carmen, Act II: No.12 bis Récit : Messieurs Pastia me dit... (Frasquita/Zuniga/Carmen/Mercédès)",Elisabeth Vidal,classical-opera
"Piano Trio, Four Combinations of Three Instruments, HC. 383: II. Largo",Henry Cowell,classical-opera
Caro mio ben,Giuseppe Giordani,classical-opera
"Purcell: Dido & Aeneas, Act 3: ""When I am laid in earth"" (Dido)",Henry Purcell,classical-opera
Madama Butterfly Lib. Giacosa and Illica (1997 Digital Remaster): Un bel dì vedremo,Maria Callas,classical-opera
A Te,Andrea Bocelli,classical-opera
"Falstaff, Act III, Scene Two: Un coro e terminiam la scena....Tutto nel mondo è burla (Falstaff/Ford/Tutti)",Tito Gobbi,classical-opera
"La Bohème / Act 1: ""Pensier profondo""",Giacomo Puccini,classical-opera
Atlantico,Roberto Cacciapaglia,classical-opera
"Requiem in D Minor, K 626",Wolfgang Amadeus Mozart,classical-opera
Lolita,Arturo Buzzi-Peccia,classical-opera
"Werther / Act 3: ""Pourquoi me réveiller, ô souffle du printemps?""",Jules Massenet,classical-opera
"Verdi: Aida, Act 4: ""La fatal pietra sovra me si chiuse"" (Radamès, Aida)",Giuseppe Verdi,classical-opera
La Bohème: Act I. Che Gelida Manina,José Carreras,classical-opera
Clockworking,Maria Huld Markan Sigfúsdóttir,classical-opera
Let it Rain,Jon Bon Jovi,classical-opera
"La Bohème, ACT2: Quando me'n vo' soletta",Giacomo Puccini,classical-opera
Main Title,James Horner,classical-opera
La Voce Del Silenzio,Amelio Isola,classical-opera
The Ecstasy Of Gold,Ennio Morricone,classical-opera
"Carmen, Act II: No.16 Chanson : Halte-là! Qui va là? (Don José/Carmen/Frasquita/Mercédès/Le Dancaïro/Le Remendado)",Roberto Alagna,classical-opera
"The 4 Seasons: Violin Concerto In F Minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter): II. Largo",Antonio Vivaldi,classical-opera
Il Canto,Romano Musumarra,classical-opera
In The White Silence: Letter B,John Luther Adams,classical-opera
"Turandot / Act 3: ""Nessun dorma!""",Giacomo Puccini,classical-opera
Buongiorno a te,Michele Centonze,classical-opera
"Violin Sonata in D Minor, Op. 9: II. Andantino tranquillo e dolce",Karol Szymanowski,classical-opera
The Four Seasons,Antonio Vivaldi,classical-opera
"Carmen, Act I, No.9 Chanson et Mèlodrame: Mon officier c'était une querelle Tra la, la, la, coupe-moi (Don José/Zuniga/Carmen/Cigarières)",Roberto Alagna,classical-opera
"La Bohème / Act 1: ""O soave fanciulla""",Giacomo Puccini,classical-opera
Rinaldo- Lascia Ch'io Pianga,George Frideric Handel,classical-opera
"3 Pièces pour orchestre, Op.96: Valse Lyrique, Op. 96a (version for orchestra)",Jean Sibelius,classical-opera
"Symphony No. 9 in D Minor, WAB 109: II. Scherzo: Bewegt, lebhaft – Trio: Schnell – Scherzo",Anton Bruckner,classical-opera
"Variations on a Polish Theme, Op. 10: No. 5. Andantino",Karol Szymanowski,classical-opera
"La Sonnambula / Act 2: Ah! non credea mirarti si presto estinto, o fiore",Vincenzo Bellini,classical-opera
Norma,Maria Callas,classical-opera
"Die Zauberflöte (The Magic Flute), K. 620, Act 2: ""Der Hölle Rache kocht in meinem Herzen"" (Queen of the Night's Aria)",Wolfgang Amadeus Mozart,classical-opera
Au fond du temple saint,Andrea Bocelli,classical-opera
"Funiculì, funiculà",Luigi Denza,classical-opera
"The Yellow Cake Review, Farewell to Stromness (Excerpt)",Peter Maxwell Davies,classical-opera
Je Crois Entendre Encore,Alain Vanzo,classical-opera
Sunrise of the Planetary Dream Collector,Terry Riley,classical-opera
"Ho Capito, Signor Si (1'49)",Wolfgang Amadeus Mozart,classical-opera
"Tosca / Act 2: ""Vissi d'arte, vissi d'amore""",Giacomo Puccini,classical-opera
"Nabucco: Chorus Of The Hebrew Slaves (Va', Pensiero, Sull'ali Dorate)",London Philharmonic Orchestra,classical-opera
Nagoya Marimba,Steve Reich,classical-opera
"Turandot (2008 Digital Remaster), Act III",Giacomo Puccini,classical-opera
The Unanswered Question,Charles Ives,classical-opera
Ti adoro,Michele Centonze,classical-opera
"Piano Concerto No. 3 in C Major, Op. 26: I. Andante",Sergei Prokofiev,classical-opera
Prologue,Dustin O'Halloran,classical-opera
Divenire,Ludovico Einaudi,classical-opera
"Mozart: Le nozze di Figaro, K. 492, Act 2: ""Voi, che sapete che cosa è amor"" (Cherubino)",Wolfgang Amadeus Mozart,classical-opera
"Nabucco / Act 3: Va, pensiero, sull'ali dorate",Giuseppe Verdi,classical-opera
Symphony No.8 in E flat,Gustav Mahler,classical-opera
Tarantella No. 1,Elinor Frey,classical-opera
"Carmen, Act I, No.4 Choeur des Cigarières: La cloche a sonné; nous, des ouvrières (Jeunes gens)",Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
The Poem of Spring,Liu Ying,classical-opera
Arcana,Edgard Varèse,classical-opera
"Carmen, Act III: No.22 Récit : C'est des contrebandiers (Micaëla)",Inva Mula/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
"Mozart: Cosi fan tutte, K. 588, Act 1: ""Soave sia il sento"" (Fiordiligi, Dorabella, Don Alfonso)",Wolfgang Amadeus Mozart,classical-opera
Erupting Light,Hildur Guðnadóttir,classical-opera
The King's Speech,Alexandre Desplat,classical-opera
"20 Mazurkas, Op. 50: No. 8. Moderato (non troppo)",Karol Szymanowski,classical-opera
Ionisation,Edgard Varèse,classical-opera
"Ellen's Gesang III (Ave Maria!), Op. 56, No. 6, D. 839, ""Hymne An Die Jungfrau""",Ingrid Kertesi,classical-opera
Passion Week: Of Your Mystical Supper,Maximilian Steinberg,classical-opera
Messa da Requiem: 2h. Ingemisco,Giuseppe Verdi,classical-opera
"La traviata / Act 1: ""Libiamo ne'lieti calici""",Giuseppe Verdi,classical-opera
"Don Giovanni: ""Notte E Giorno Faticar"" Attaca (6'19)",Wolfgang Amadeus Mozart,classical-opera
Herma,Iannis Xenakis,classical-opera
Mille Lune Mille Onde,Francesco Sartori,classical-opera
Sposa son disprezzata,Antonio Vivaldi,classical-opera
Brigg Fair,Frederick Delius,classical-opera
Sudden Throw,Ólafur Arnalds,classical-opera
"Roméo et Juliette, 'Romeo and Juliet' (1987",Charles Gounod,classical-opera
Vespers of 1610: Deus in adiutorium meum intende,Claudio Monteverdi,classical-opera
"Die Zauberflöte (The Magic Flute), K. 620, Act IIie: ""Der Hölle Rache kocht in meinem Herzen"" (Königin der Nacht)",Wolfgang Amadeus Mozart,classical-opera
"3 Pieces for piano, Op.2: No.1. Etude in C Sharp Minor",Alexander Scriabin,classical-opera
"Puccini: Turandot, Act 3: ""Nessun dorma"" (Calaf)",Giacomo Puccini,classical-opera
"Pastorale d'été, H.31",Arthur Honegger,classical-opera
"Mozart : Die Zauberflöte : Act 1 ""Bei Männern, welche Liebe fühlen"" [Pamina, Papageno]",Wolfgang Amadeus Mozart,classical-opera
Una furtiva lagrima,Enrico Caruso,classical-opera
"Don Carlo: ""Per me guinto",Giuseppe Verdi,classical-opera
"Carmen, Act II: No.12 Chanson Bohème : Les tringles des sistres tintaient avec un éclat métallique (Carmen/Frasquita/Mercédès)",Angela Gheorghiu,classical-opera
"Gianni Schicchi: ""O mio babbino caro""",Giacomo Puccini,classical-opera
Pictures At An Exhibition: Promenade,Modest Mussorgsky,classical-opera
"Malinconia, ninfa gentile",Vincenzo Bellini,classical-opera
"Ave Maria, dolce Maria",Vittoriano Benvenuti,classical-opera
Symphony No.2 in C minor,Gustav Mahler,classical-opera
Bær,Hildur Guðnadóttir,classical-opera
"Les Contes d'Hoffmann / Act 2: ""Belle nuit, ô nuit d'amour""",Jacques Offenbach,classical-opera
"Handel: Serse, HWV 40, Act 1: ""Ombra mai fu"" (Serse)",George Frideric Handel,classical-opera
"Cello Suite No. 5 in C Minor, BWV 1011: II. Allemande",Johann Sebastian Bach,classical-opera
"Rigoletto / Act 3: ""La donna è mobile"" (Rigoletto)",Giuseppe Verdi,classical-opera
make black white,Tansy Davies,classical-opera
Miserere,Zucchero,classical-opera
"Ave Maria, D839",Franz Schubert,classical-opera
"Suite No. 1, Op. 13: III. Nocturne",Jules Massenet,classical-opera
"Mattinata, Op. 5",Ruggero Leoncavallo,classical-opera
"Grieg: Peer Gynt, Op. 23, Act 4: Solveigs Sang (Solveig)",Edvard Grieg,classical-opera
"Die gute Nacht, die ich dir sage: Die gute Nacht",Clara Schumann,classical-opera
"Verdi: Aida, Act 3: ""Ciel! mio padre!"" (Aida, Amonasro)",Giuseppe Verdi,classical-opera
"Turandot (1987 Digital Remaster): Signore, ascolta!",Giacomo Puccini,classical-opera
String Quartet No. 2,Nicola LeFanu,classical-opera
Bellissime Stelle,Luigi de Crescenzo,classical-opera
La traviata: Act I: Che è ciò? ... Oh! qual pallor!,Giuseppe Verdi,classical-opera
"Suite for Violin, Clarinet and Piano, Op. 157b: II. Divertissement",Darius Milhaud,classical-opera
"Clarinet Quintet in B Minor, Op. 115: Clarinet Quintet in B Minor, Op. 115: II. Adagio",Johannes Brahms,classical-opera
"La Bohème / Act 2: ""Chi guardi?""",Giacomo Puccini,classical-opera
"Verdi: Aïda, Act 4 Scene 2: ""O terra, addio, valle di pianti"" (Aida, Radames, Amneris, Chorus)",Giuseppe Verdi,classical-opera
Io Ci Sarò,Andrea Bocelli,classical-opera
"String Quartet No. 1 in C Major, Op. 37: II. Andantino semplice (In modo d'una canzone)",Karol Szymanowski,classical-opera
"Prometheus, The Poem of Fire",Alexander Scriabin,classical-opera
La traviata: Act II: Di Madride noi siam mattadori,Giuseppe Verdi,classical-opera
Nemo Egg (Main Title),Thomas Newman,classical-opera
'A vucchella,Francesco Paolo Tosti,classical-opera
"Valse sentimentale No. 13, D. 779, Op. 50",Franz Schubert,classical-opera
"La Bohème, ACT2: Aranci, datteri!",Giacomo Puccini,classical-opera
Un Bel Di Vedremo,Maria Callas,classical-opera
Amériques (1929 Version by Chou Wen-chung),Edgard Varèse,classical-opera
"Symphony No. 4, Op. 29, FS 76, ""The Inextinguishable"": I. Allegro",Carl Nielsen,classical-opera
"La traviata: Act I: Ah, fors'è lui",Giuseppe Verdi,classical-opera
"Carmen, Act II: No.14 Couplets : Votre toast, je peux vous le rendre...Toréador, en garde! (Escamillo/Carmen/Frasquita/Mercédès/Moralès/Zuniga/Amis d'Escamillo)",Thomas Hampson,classical-opera
"Otello / Act 1: ""Già nella notte densa...Venga la morte""",Giuseppe Verdi,classical-opera
"Sonata for Flute and Piano, FP.164: 1. Allegro malincolico",Francis Poulenc,classical-opera
"Metamorphosen For 23 Solo Strings, TrV 290",Richard Strauss,classical-opera
"La Bohème, ACT4: Sono andati? Fingevo di dormire",Giacomo Puccini,classical-opera
Torrek,Jón Leifs,classical-opera
"Carmen, Act III: No.21 Morceau d'ensemble : Quant au douanier (Carmen/Frasquita/Mercédès/Le Dancaïro/Le Remendado/Le Bohémiens et Bohémiennes)",Angela Gheorghiu,classical-opera
"Donizetti: L'elisir d'amore, Act 2: ""Una furtiva lagrima"" (Nemorino)",Gaetano Donizetti,classical-opera
Sonate pour clarinette et piano H.42: II. Lent et soutenu,Arthur Honegger,classical-opera
"Innsbruck, ich muß dich lassen",Heinrich Isaac,classical-opera
Dare To Live (Vivere),Eugenio Finardi,classical-opera
5 Lieder: No. 1. Die stille Stadt,Alma Mahler,classical-opera
"Figment No. 2, ""Remembering Mr. Ives""",Elliott Carter,classical-opera
Evey Reborn,Dario Marianelli,classical-opera
The Heart Asks Pleasure First / The Promise,Michael Nyman,classical-opera
Theme and Variations,Ruth Crawford Seeger,classical-opera
La Valse,Maurice Ravel,classical-opera
"La Bohème, ACT2: Viva Parpignol!",Giacomo Puccini,classical-opera
Cavalleria Rusticana (1987,Philharmonia Orchestra,classical-opera
Ack Värmeland du sköna,Traditional Swedish,classical-opera
"Carmen, Act I: Entr'acte",Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
Un Bel Di Vendremo (Madama Butterfly),Giacomo Puccini,classical-opera
"La Bohème / Act 2: ""Viva Parpignol...""",Giacomo Puccini,classical-opera
"Sinfonietta La Jolla for Piano and Chamber Orchestra, H. 328: I. Poco allegro",Bohuslav Martinů,classical-opera
"Puccini: La bohème, Act 1: ""O soave fanciulla"" (Rodolfo, Mimì)",Giacomo Puccini,classical-opera
El Huesped del Sevillano (Canto a la Espada),Plácido Domingo,classical-opera
The Magic Of Love,Alan Bergman,classical-opera
"Theme, Variations and Fugue, Op. 20: Fugue: Allegro giusto",Nicolas Flagello,classical-opera
"Carmen, Act II, No.17 Duo (continued...): Au quartier! pour l'appel (Carmen/Don José)",Angela Gheorghiu,classical-opera
"Carmen, Act III: No.20 Récit : Eh bien? nous essayerons de passer (Carmen/Frasquita/Le Dancaïro)",Angela Gheorghiu,classical-opera
"Il Trovatore / Act 3: ""Di quella pira""",Giuseppe Verdi,classical-opera
"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,classical-opera
Preludes & Fugue for 13 Solo Strings (1996 Digital Remaster): Fugue,Witold Lutosławski,classical-opera
"Carmen, Act II, No.18 Finale: Holà! Carmen! holà! holà! (Zuniga/Don José/Carmen)",Nicolas Cavallier,classical-opera
"Má vlast (My Country): No. 1, Vyšehrad",Bedřich Smetana,classical-opera
La Bohème (1997 Digital Remaster): Sì. Mi chiamano Mimì,Philharmonia Orchestra,classical-opera
"La Bohème / Act 4: ""In un coupé?""",Giacomo Puccini,classical-opera
O Mio Babbino Caro,Maria Callas,classical-opera
"La Bohème, ACT1: Questo Mar Rosso",Giacomo Puccini,classical-opera
Rebirth of a Nation: A Nation Divided,DJ Spooky,classical-opera
"Gluck: Orphée et Eurydice, Act 3: ""J'ai perdu mon Eurydice"" (Orphée)",Christoph Willibald Gluck,classical-opera
"Carmen, Act III, No.23 Duo (continued..): Elle avait pour amant (Escamillo/Don José)",Thomas Hampson,classical-opera
"The Flower Duet (From ""Lakmé"")",Léo Delibes,classical-opera
"Milhaud: La création du monde, Op. 81b: I. Prelude (Live)",Darius Milhaud,classical-opera
Fandango (Recreación Libre Del Fandango de Soler),Claudio Prieto,classical-opera
"Die Zauberflöte, K.620 / Act 2: ""Pa-Pa-Pa-Pa-Pa-Pa-Papagena!""",Wolfgang Amadeus Mozart,classical-opera
"Carmen, Act I, No.4 Choeur des Cigarières: Mais nous ne voyons pas la Carmencita!...Quand je vous aimerai? (Jeunes gens/Dragons/Cigarières/Carmen)",Angela Gheorghiu,classical-opera
Canto Della Terra,Francesco Sartori,classical-opera
"Carmen, Act II: No.15 bis Récit : Mais qui donc attends-tu? (Le Dancaïro/Carmen/Le Remendado)",Nicolas Rivenq,classical-opera
"Martha / Act 3: ""M'appari""",Friedrich von Flotow,classical-opera
"Giordano: Fedora, Act 2: ""Amor ti vieta di non amar"" (Loris)",Umberto Giordano,classical-opera
"Concerto for Orchestra, BB 123: I. Introduzione: Andante non troppo",Béla Bartók,classical-opera
Victimae paschali laudes,Gregorian Chant,classical-opera
Þú ert jörðin,Ólafur Arnalds,classical-opera
Whispering,Einojuhani Rautavaara,classical-opera
"Turandot, Act III: ""Nessun dorma""",Giacomo Puccini,classical-opera
Shaker Loops (version for string orchestra): A Final Shaking,John Adams,classical-opera
"String Quintet No. 6 in E Major, Op. 11, No. 5: String Quintet no.6 in E major, op.11 no.5: III. Minuetto",Luigi Boccherini,classical-opera
"Celebration Overture, Op. 61",Paul Creston,classical-opera
"Il Trovatore / Act 3: ""L'onda de'suoni mistici""",Giuseppe Verdi,classical-opera
Last Will And Testament,Alexandre Desplat,classical-opera
Madama Butterfly (1987,Giacomo Puccini,classical-opera
"Oboe Concerto in F Major, Op. 7, No. 9: II. Adagio",Tomaso Albinoni,classical-opera
"Carmen, Act I, No.4 Choeur des Cigarières: Voyez-les! regards impudents....Dans l'air nous suivons des yeux (Dragons/Cigarières)",Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
Spiegel im Spiegel,Arvo Pärt,classical-opera
"String Quartet No. 3 in D Major, Op. 18: I. Allegro",Ludwig van Beethoven,classical-opera
Tosca (1989 Digital Remaster): Vissi d'arte,Giacomo Puccini,classical-opera
Pines of Rome,Ottorino Respighi,classical-opera
"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu Joy Of Man's Desiring",Johann Sebastian Bach,classical-opera
The Prayer,Carole Bayer Sager,classical-opera
Absolute Jest: IV. Meno mosso,John Adams,classical-opera
"Serenade in E Major for Strings, Op. 22: II. Menuetto",Antonín Dvořák,classical-opera
"Carmen, Act I: No.2a Scène et Pantomime : Attention! Chut! Attention! Taisons-nous! (Moralès/Dragons)",Ludovic Tézier/Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
"Swan Lake, Op.20, Act IV: 29. Finale (Andante",Pyotr Ilyich Tchaikovsky,classical-opera
"La Bohème / Act 2: ""Chi l'ha richiesto""",Giacomo Puccini,classical-opera
Sofdu unga astin min (Sweetly Sleeep),Anonymous,classical-opera
Orphée et Eurydice (1987,Christoph Willibald Gluck,classical-opera
Con Te Partirò,Andrea Bocelli,classical-opera
Il Mare Calmo Della Sera,Gian Pietro Felisatti,classical-opera
Fantasien op. 116: Intermezzo: Adagio,Johannes Brahms,classical-opera
"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",Angela Gheorghiu,classical-opera
"Verdi: Aida, Act 1: ""Ritorna vincitor!"" (Aida)",Giuseppe Verdi,classical-opera
"Mozart: Così fan tutte, K. 588, Act 1: ""Soave sia il vento"" (Fiordiligi, Dorabella, Don Alfonso)",Wolfgang Amadeus Mozart,classical-opera
Requiem for the Static King Part 1,A Winged Victory for the Sullen,classical-opera
"Carmen, Act II, No.17 Duo (continued...): Non! tu ne m'aimes pas! (Carmen/Don José)",Angela Gheorghiu,classical-opera
"String Quartet No. 14 in D minor, D810 ""Death and the Maiden"": Andante con moto",Franz Schubert,classical-opera
Act I,George Frideric Handel,classical-opera
"Ballade No. 1 in G minor, Op. 23: Largo",Frédéric Chopin,classical-opera
"Bizet: Carmen, WD 31, Act 1: ""L'amour est un oiseau rebelle"" (Carmen, Chorus)",Georges Bizet,classical-opera
"Symphony No.4 ""Los Angeles"": 1. Con sublimità",Arvo Pärt,classical-opera
Two Voices,Nico Muhly,classical-opera
"Sonata for 2 Pianos in D Major, K.448/375a: I. Allegro con spirito",Wolfgang Amadeus Mozart,classical-opera
"Verdi: Aïda, Act 1: ""Celeste Aïda"" (Radames)",Giuseppe Verdi,classical-opera
"Carmen, Act I: No.6 Scène : Carmen! sur tes pas nous nous pressons tous! (Jeunes gens/Cigarières)",Choeur 'Les Elements'/Orchestre National du Capitole de Toulouse/Michel Plasson,classical-opera
"Carmen, Act II: No.13 Choeur : Vivat! vivat le Torero! (Amis d'Escamillo/Zuniga/Carmen/Frasquita/Mercédès/Moralès)",Nicolas Cavallier,classical-opera
"La traviata: Act III: Parigi, o cara, noi lasceremo",Giuseppe Verdi,classical-opera
Flower duet from Lakme,Léo Delibes,classical-opera
Nella Fantasia,Ennio Morricone,classical-opera
Manha do Carnaval [Black Orpheus],Luiz Bonfá,classical-opera
E Lucevan Le Stelle,Plácido Domingo,classical-opera
"Saint-Saëns: Samson et Dalila, Op. 47, R. 288, Act 1 Scene 6: ""Printemps qui commence"" (Dalila)",Camille Saint-Saëns,classical-opera
"Puccini: Manon Lescaut, Act 1: ""Donna non vidi mai"" (Des Grieux)",Giacomo Puccini,classical-opera
Concerning Hobbits,Howard Shore,classical-opera
"Le Nozze di Figaro, Act 1: Non so più cosa son",Wolfgang Amadeus Mozart,classical-opera
"Symphony No.1 in D, Op.25 ""Classical Symphony"": 4. Finale (Vivace)",Sergei Prokofiev,classical-opera
Virelai (Sus une fontayne),Harrison Birtwistle,classical-opera
Melodramma,Pierpaolo Guerrini,classical-opera
"Grieg: Peer Gynt, Op. 23, Act IV: No. 18, Solveig's Song",Edvard Grieg,classical-opera
Constellations,Balmorhea,classical-opera
"Carmen, Act I: No.7 bis Récit : Reste-là maintenant (Don José/Micaëla)",Roberto Alagna,classical-opera
"Verdi: Aida, Act 2: Marcia trionfale",Giuseppe Verdi,classical-opera
Irish Tune from County Derry,Percy Grainger,classical-opera
