name,artist,genre
Have Faith In Me,A Day To Remember,metal
Mr. Highway's Thinking About the End,A Day To Remember,metal
Empire (Let Them Sing),Bring Me The Horizon,metal
We Will Rise,Arch Enemy,metal
Mr. Crowley,Ozzy Osbourne,metal
A Blaze in the Northern Sky,Darkthrone,metal
Visions from the Dark Side,Morbid Angel,metal
Chainsaw Gutsfuck,Mayhem,metal
Children Of Bodom,Children Of Bodom,metal
Primitive Ways,Death,metal
Shadow Moses,Bring Me The Horizon,metal
SEVEN THOUSAND MILES FOR WHAT,Of Mice & Men,metal
Oblivion,Mastodon,metal
South Of Heaven,Slayer,metal
Where Cold Winds Blow,Darkthrone,metal
In Human Form,Death,metal
In the Grip of Winter,Autopsy,metal
At The Heart Of Winter,Immortal,metal
Heartwork,Carcass,metal
Guardians Of Asgaard,Amon Amarth,metal
The Ancient Ones,Morbid Angel,metal
Moonrise Fields of Sorrow,Immortal,metal
I Rape Myself,Caliban,metal
From The Dark Past,Mayhem,metal
As Flittermice As Satans Spys,Darkthrone,metal
Assistant To The Regional Manager,The Devil Wears Prada,metal
Nihility (Anti-Human Manifesto),Decapitated,metal
Crusades,August Burns Red,metal
Drowned,Entombed,metal
Flattening of Emotions,Death,metal
Faster,Within Temptation,metal
Bleed for the Devil,Morbid Angel,metal
Mount North,Immortal,metal
The Storm,Of Mice & Men,metal
Slaves Shall Serve,Behemoth,metal
Still Loving You,Scorpions,metal
Painkiller,Death,metal
Towards The Pantheon,Emperor,metal
Post (?) Organic,Decapitated,metal
Vodka,Korpiklaani,metal
Home Is For The Heartless,Parkway Drive,metal
Seeds of the Suffering,Suffocation,metal
Human Sacrifice,Gorgoroth,metal
This is Absolution,Killswitch Engage,metal
The Slow Surrender,Parkway Drive,metal
Phoenix Down (Zardonic Remix),The Unguided,metal
Morphogenesis,Scar Symmetry,metal
The Pursuit Of Vikings,Amon Amarth,metal
Left To Die,Death,metal
SadioWitch,Electric Wizard,metal
Seven,Necrophagist,metal
Existence,August Burns Red,metal
Take My Bones Away,Baroness,metal
Carrie,Europe,metal
Hellfire,1349,metal
World Eater,Bolt Thrower,metal
Snake Oil and Holy Water,Parkway Drive,metal
Leprosy,Death,metal
Creations,Miss May I,metal
Fighting the World,Manowar,metal
Lost Wisdom,Burzum,metal
This Mortal Coil,Carcass,metal
Horizons,Parkway Drive,metal
My Apocalypse,Arch Enemy,metal
Symbolic,Death,metal
Anthem,Bring Me The Horizon,metal
Sweating Bullets,Megadeth,metal
Death And The Labyrinth,At The Gates,metal
Stabwound,Necrophagist,metal
Beyond The Grace Of God,Marduk,metal
THEY DON'T CALL IT THE SOUTH FOR NOTHING,Of Mice & Men,metal
The Philosopher,Death,metal
I'm in Pain,Obituary,metal
Graven Takeheimens Saler,Darkthrone,metal
Crucify Me (feat. Lights),Bring Me The Horizon,metal
Tornado Of Souls,Megadeth,metal
Hail and Kill,Manowar,metal
Dimmu Borgir,Dimmu Borgir,metal
Wreckage,Parkway Drive,metal
Unearthly Kingdom,Immortal,metal
Run to the Hills,Iron Maiden,metal
Overactive Imagination,Death,metal
The Secrets Of The Black Arts,Dark Funeral,metal
Tyrants,Immortal,metal
Panzer Division Marduk,Marduk,metal
Opus a Satana,Emperor,metal
Children of the Grave,Black Sabbath,metal
The Motherload,Mastodon,metal
Cause of Death,Obituary,metal
Dead by Dawn,Deicide,metal
Unto Others,At The Gates,metal
Hearts Burst into Fire,Bullet For My Valentine,metal
Gypsy,Emperor,metal
Gebrechlichkeit II,Burzum,metal
What a Horrible Night to Have a Curse,The Black Dahlia Murder,metal
Rose Of Sharyn,Killswitch Engage,metal
In Waves,Trivium,metal
THE BALLAD OF TOMMY CLAYTON & THE RAWDAWG MILLIONAIRE,Of Mice & Men,metal
Writing On The Walls,Underoath,metal
The Quiet Place,In Flames,metal
Abominations,Morbid Angel,metal
All Shall Fall,Immortal,metal
Slowly We Rot,Obituary,metal
For Victory,Bolt Thrower,metal
The Saw Is the Law,Whitechapel,metal
Everytime I Die,Children Of Bodom,metal
The Devil In I,Slipknot,metal
Our Endless War,Whitechapel,metal
The Serpentine Offering,Dimmu Borgir,metal
Heaven Nor Hell,Volbeat,metal
Deicide,Deicide,metal
Born Treacherous,Dimmu Borgir,metal
Triumphant Gleam,Darkthrone,metal
The Number Of The Beast,Iron Maiden,metal
Runnin' With The Devil,Van Halen,metal
"Now, Diabolical",Satyricon,metal
Throned By Blackstorms,Immortal,metal
Master Of Puppets,Metallica,metal
Lie To My Face,Carnifex,metal
In League With Satan,Venom,metal
